Vg,Vd,Id_actual,Id_predicted
0.32,0.56,7.1083e-06,7.119314977899194e-06
0.57,0.73,4.06926e-05,4.0767666068859394e-05
0.14,0.52,5.65392e-08,5.629280764196665e-08
0.38,0.2,1.17663e-05,1.1820644431281835e-05
0.08,0.44,5.7456e-09,5.704239569581659e-09
0.02,0.4,5.90036e-10,5.86161519322559e-10
0.34,0.58,9.2013e-06,9.230860596289857e-06
0.59,0.57,4.20847e-05,4.218476293317508e-05
0.58,0.03,6.0288e-06,6.088336376706138e-06
0.76,0.34,5.23671e-05,5.2647065604105596e-05
0.37,0.32,1.15995e-05,1.1637521674856544e-05
0.44,0.51,2.12215e-05,2.1261723850329874e-05
0.33,0.1,5.7859e-06,5.69910480407998e-06
0.32,0.57,7.1314e-06,7.145559520722599e-06
0.67,0.39,4.78847e-05,4.780106697580777e-05
0.36,0.43,1.09377e-05,1.0923962709057377e-05
0.4,0.43,1.56674e-05,1.5663606063753832e-05
0.65,0.4,4.62276e-05,4.60984098026529e-05
0.51,0.17,2.24865e-05,2.238222645246424e-05
0.57,0.09,1.64283e-05,1.6350959631381555e-05
0.54,0.16,2.36752e-05,2.3588668555021285e-05
0.35,0.67,1.05516e-05,1.0622129211697029e-05
0.4,0.49,1.59427e-05,1.5954612754285334e-05
0.3,0.55,5.2735e-06,5.274988461678732e-06
0.32,0.71,7.4474e-06,7.48668452615675e-06
0.05,0.75,2.4806e-09,2.4831536826752654e-09
0.8,0.03,7.0977e-06,7.021653873380274e-06
0.12,0.21,2.06918e-08,2.072140880216011e-08
0.64,0.41,4.54667e-05,4.531106962531339e-05
0.08,0.04,3.0661e-09,3.0919636628823356e-09
0.16,0.16,8.64023e-08,8.485144462611061e-08
0.62,0.42,4.35027e-05,4.3343633296899495e-05
0.19,0.26,2.75178e-07,2.7334897822584026e-07
0.77,0.02,4.6889e-06,4.680624988395721e-06
0.7,0.74,5.79361e-05,5.8105195057578386e-05
0.01,0.02,1.48646e-10,1.4567786976726894e-10
0.62,0.35,4.14738e-05,4.149061314819846e-05
0.66,0.78,5.33265e-05,5.32514663063921e-05
0.59,0.31,3.69467e-05,3.703528775076848e-05
0.78,0.56,6.33378e-05,6.303782691247762e-05
0.7,0.4,5.10587e-05,5.0970260053873063e-05
0.41,0.48,1.71607e-05,1.7171557992696762e-05
0.43,0.16,1.55732e-05,1.543503371067345e-05
0.39,0.39,1.42565e-05,1.4258009432523977e-05
0.02,0.58,7.00899e-10,6.961959408968709e-10
0.7,0.62,5.64221e-05,5.643225769745186e-05
0.68,0.76,5.56903e-05,5.575522780418396e-05
0.23,0.13,8.75256e-07,8.862206095727743e-07
0.15,0.19,6.17612e-08,6.096107455277888e-08
0.68,0.19,3.41689e-05,3.4235172352055086e-05
0.18,0.21,1.86212e-07,1.834830646885166e-07
0.21,0.76,7.35368e-07,7.368538535956759e-07
0.18,0.77,2.80321e-07,2.806422043022394e-07
0.55,0.74,3.7928e-05,3.79632232215954e-05
0.18,0.14,1.73589e-07,1.7158096625280452e-07
0.36,0.35,1.06323e-05,1.0640936034178593e-05
0.04,0.51,1.3809e-09,1.381197116678834e-09
0.64,0.07,1.44142e-05,1.4395606558537111e-05
0.64,0.62,4.91545e-05,4.9295075878035275e-05
0.29,0.45,4.2897e-06,4.279308632249013e-06
0.11,0.76,2.27612e-08,2.2592842299218318e-08
0.06,0.11,1.9247e-09,1.9181097954401595e-09
0.43,0.6,2.03306e-05,2.0428361312951893e-05
0.09,0.54,9.0897e-09,9.047367655057315e-09
0.47,0.78,2.66941e-05,2.667268730874639e-05
0.02,0.36,5.67182e-10,5.644933320780865e-10
0.12,0.41,2.47587e-08,2.476523725647439e-08
0.05,0.77,2.5242e-09,2.5191797803358897e-09
0.77,0.29,4.89713e-05,4.923280386719852e-05
0.16,0.21,9.08021e-08,8.967357587152946e-08
0.02,0.5,6.49876e-10,6.453146905727181e-10
0.05,0.14,1.3806e-09,1.3780212704261887e-09
0.7,0.42,5.18195e-05,5.164560279808938e-05
0.71,0.47,5.43887e-05,5.406520176620688e-05
0.78,0.67,6.56289e-05,6.578886561328545e-05
0.74,0.55,5.93876e-05,5.90547948377207e-05
0.25,0.56,1.9703e-06,1.968948854482733e-06
0.56,0.73,3.92814e-05,3.9351633749902244e-05
0.25,0.29,1.7057e-06,1.7009038856485857e-06
0.22,0.76,9.88643e-07,9.8981824976363e-07
0.3,0.71,5.5747e-06,5.594944886979647e-06
0.73,0.79,6.19889e-05,6.204222918313463e-05
0.58,0.42,3.87674e-05,3.866255341563374e-05
0.34,0.2,7.8524e-06,7.922582881292328e-06
0.5,0.79,3.10394e-05,3.093961360718822e-05
0.33,0.7,8.4458e-06,8.497000999341252e-06
0.55,0.79,3.82395e-05,3.807006167335203e-05
0.13,0.5,3.85693e-08,3.841040907559545e-08
0.71,0.73,5.90105e-05,5.921390373259783e-05
0.48,0.18,2.07622e-05,2.065864100586623e-05
0.16,0.43,1.08972e-07,1.0903635597969696e-07
0.16,0.18,8.82151e-08,8.671494242662447e-08
0.77,0.4,5.66402e-05,5.674599087797106e-05
0.16,0.55,1.19333e-07,1.1870807057334788e-07
0.47,0.41,2.45201e-05,2.4522476451238617e-05
0.26,0.68,2.6189e-06,2.622201936901547e-06
0.64,0.16,2.87318e-05,2.873346908017993e-05
0.62,0.05,1.03105e-05,1.0339354048483074e-05
0.74,0.63,6.0956e-05,6.093161711760331e-05
0.48,0.75,2.79737e-05,2.8008937078993767e-05
0.33,0.27,7.261e-06,7.298851105588256e-06
0.7,0.32,4.69846e-05,4.7213840298354624e-05
0.26,0.17,1.9933e-06,2.0103203496546485e-06
0.57,0.56,3.93065e-05,3.9409334422089164e-05
0.11,0.75,2.25818e-08,2.2433305879587806e-08
0.12,0.07,1.66908e-08,1.670562255640107e-08
0.7,0.3,4.56425e-05,4.590850876411423e-05
0.37,0.36,1.17871e-05,1.1795307509601116e-05
0.46,0.4,2.31332e-05,2.3140574921853843e-05
0.31,0.2,5.2548e-06,5.305013837642037e-06
0.25,0.59,1.9992e-06,1.998683012516267e-06
0.31,0.76,6.5823e-06,6.5956643811659885e-06
0.33,0.21,6.9983e-06,7.064686651574448e-06
0.74,0.05,1.13444e-05,1.1277433804934846e-05
0.7,0.06,1.31531e-05,1.3111303851474076e-05
0.5,0.34,2.75457e-05,2.758126283879392e-05
0.16,0.78,1.40921e-07,1.4056013782237643e-07
0.01,0.11,2.92206e-10,2.95282098772276e-10
0.2,0.29,3.94759e-07,3.9389321386806837e-07
0.58,0.56,4.06482e-05,4.0739112300798303e-05
0.8,0.39,5.8036e-05,5.8306000137235974e-05
0.01,0.64,5.1172e-10,5.159360227935395e-10
0.62,0.19,3.12268e-05,3.1309750047512354e-05
0.74,0.15,3.05262e-05,3.0311753653222693e-05
0.21,0.74,7.26855e-07,7.28524482838111e-07
0.49,0.03,5.1921e-06,5.2494052215479315e-06
0.1,0.15,9.1717e-09,9.125821165412162e-09
0.58,0.67,4.164e-05,4.184431454632432e-05
0.18,0.3,2.00745e-07,2.0069869606231804e-07
0.24,0.72,1.6644e-06,1.665840063651558e-06
0.67,0.42,4.89002e-05,4.8709278053138406e-05
0.6,0.33,3.87124e-05,3.876741735439282e-05
0.62,0.18,3.01736e-05,3.0228094838093964e-05
0.52,0.08,1.35272e-05,1.3428112724795938e-05
0.33,0.06,4.3846e-06,4.3070226092822845e-06
0.09,0.02,3.043e-09,3.0648413940070897e-09
0.47,0.2,2.07859e-05,2.0735195721499623e-05
0.18,0.17,1.79316e-07,1.7638703070588238e-07
0.74,0.03,6.8937e-06,6.889737996971235e-06
0.67,0.73,5.41391e-05,5.429541160992812e-05
0.31,0.69,6.4398e-06,6.4703411499067435e-06
0.64,0.71,5.00847e-05,5.0263728262507356e-05
0.02,0.63,7.34355e-10,7.290913972557434e-10
0.8,0.63,6.66921e-05,6.668107096629682e-05
0.66,0.31,4.32941e-05,4.3485102942213416e-05
0.45,0.08,1.11146e-05,1.096818596124649e-05
0.63,0.21,3.37592e-05,3.39021545369178e-05
0.71,0.77,5.9448e-05,5.953458545263857e-05
0.76,0.15,3.10096e-05,3.071603860007599e-05
0.12,0.61,2.91643e-08,2.901671905419789e-08
0.53,0.7,3.48286e-05,3.495707896945532e-05
0.16,0.58,1.22011e-07,1.2138169296349586e-07
0.77,0.06,1.37411e-05,1.3573920296039432e-05
0.62,0.68,4.71615e-05,4.7372735862154515e-05
0.32,0.28,6.3814e-06,6.402600993169472e-06
0.39,0.44,1.44882e-05,1.4482202532235533e-05
0.64,0.65,4.94873e-05,4.968417633790523e-05
0.55,0.21,2.82464e-05,2.828220371156931e-05
0.69,0.33,4.68342e-05,4.701849102275446e-05
0.26,0.08,1.7021e-06,1.7053801275324077e-06
0.38,0.01,1.2575e-06,1.3244473666418344e-06
0.07,0.25,3.3099e-09,3.3086400286208573e-09
0.38,0.19,1.16321e-05,1.1665951969916932e-05
0.54,0.42,3.37481e-05,3.369751604623161e-05
0.06,0.53,2.9584e-09,2.9775243826080102e-09
0.55,0.39,3.45476e-05,3.450163654633798e-05
0.45,0.1,1.31027e-05,1.2900616275146605e-05
0.47,0.25,2.23207e-05,2.2375492335413583e-05
0.44,0.1,1.25838e-05,1.2379619874991477e-05
0.02,0.57,6.94357e-10,6.897126503258022e-10
0.27,0.05,1.7122e-06,1.67841644724831e-06
0.37,0.57,1.25733e-05,1.2616409876500256e-05
0.68,0.22,3.75338e-05,3.770317445741966e-05
0.17,0.07,1.05865e-07,1.0659858276085288e-07
0.15,0.27,6.64799e-08,6.666099352514721e-08
0.7,0.78,5.83508e-05,5.83606016880367e-05
0.16,0.37,1.03969e-07,1.0445218578070125e-07
0.24,0.42,1.424e-06,1.4250549565986147e-06
0.33,0.49,7.9226e-06,7.915539845271269e-06
0.03,0.49,9.34142e-10,9.282044133307465e-10
0.76,0.35,5.30383e-05,5.3296956320991736e-05
0.11,0.18,1.38052e-08,1.3773522482551925e-08
0.33,0.33,7.4677e-06,7.469533884432167e-06
0.66,0.09,1.84524e-05,1.8387542077107355e-05
0.2,0.3,3.97721e-07,3.973330422013532e-07
0.8,0.24,4.50115e-05,4.49482281692326e-05
0.47,0.7,2.63112e-05,2.6423627423355354e-05
0.36,0.49,1.1144e-05,1.1143129249830963e-05
0.63,0.24,3.63326e-05,3.65308381151408e-05
0.01,0.53,4.60989e-10,4.642115053465901e-10
0.28,0.8,4.0999e-06,4.0790051571093505e-06
0.61,0.41,4.21248e-05,4.199246068310458e-05
0.58,0.14,2.36614e-05,2.3589843476656827e-05
0.32,0.76,7.5578e-06,7.5800603008246984e-06
0.11,0.34,1.60743e-08,1.6134523619371067e-08
0.22,0.16,6.72074e-07,6.728385051246733e-07
0.78,0.02,4.7106e-06,4.6939280582591895e-06
0.59,0.51,4.13889e-05,4.134337723371573e-05
0.78,0.26,4.64933e-05,4.6617760963272305e-05
0.12,0.27,2.19037e-08,2.209728720004023e-08
0.25,0.15,1.5361e-06,1.5528995390923227e-06
0.59,0.38,3.91155e-05,3.905272373231128e-05
0.37,0.75,1.31445e-05,1.3219108495832188e-05
0.32,0.26,6.3151e-06,6.34828866168391e-06
0.24,0.79,1.722e-06,1.7167351916214103e-06
0.37,0.42,1.20363e-05,1.2024848329019732e-05
0.75,0.78,6.41069e-05,6.429273300454951e-05
0.25,0.24,1.6521e-06,1.6482651335536502e-06
0.57,0.53,3.89993e-05,3.90364631311968e-05
0.36,0.38,1.07522e-05,1.0746332663984504e-05
0.71,0.71,5.87762e-05,5.8992785998270844e-05
0.18,0.42,2.19909e-07,2.2017620153746974e-07
0.13,0.21,3.00359e-08,3.00013884668715e-08
0.8,0.01,2.3837e-06,2.3758049064781518e-06
0.08,0.03,2.6685e-09,2.6907738970294304e-09
0.58,0.66,4.15593e-05,4.1769866365939384e-05
0.75,0.27,4.61077e-05,4.6339821856236086e-05
0.71,0.29,4.55611e-05,4.584124661050737e-05
0.39,0.61,1.51623e-05,1.5240998673107242e-05
0.19,0.27,2.77384e-07,2.7598269525697105e-07
0.68,0.67,5.47265e-05,5.4914479042054156e-05
0.32,0.07,4.3329e-06,4.245406271365937e-06
0.69,0.06,1.30547e-05,1.3024440268054604e-05
0.7,0.7,5.74833e-05,5.76933249249123e-05
0.53,0.6,3.41536e-05,3.4323256113566454e-05
0.73,0.35,5.10043e-05,5.1197877473896364e-05
0.12,0.11,1.83773e-08,1.8237367243045812e-08
0.36,0.39,1.07906e-05,1.0781524833873846e-05
0.63,0.27,3.84661e-05,3.867198349325918e-05
0.38,0.28,1.24843e-05,1.2564336793730037e-05
0.05,0.76,2.5023e-09,2.5012564641713197e-09
0.51,0.01,1.8466e-06,1.8928981444332749e-06
0.29,0.51,4.3949e-06,4.389316472952487e-06
0.53,0.41,3.23302e-05,3.229255467886105e-05
0.14,0.61,6.06263e-08,6.033996321264112e-08
0.01,0.52,4.56582e-10,4.597346925372392e-10
0.44,0.7,2.21331e-05,2.224610980192665e-05
0.26,0.18,2.0106e-06,2.0243875951564403e-06
0.42,0.09,1.07078e-05,1.052426261594519e-05
0.69,0.04,8.8495e-06,8.868464501574635e-06
0.12,0.18,2.0068e-08,1.998634346023209e-08
0.32,0.25,6.2801e-06,6.319277417787816e-06
0.73,0.62,5.97338e-05,5.9679879777831955e-05
0.73,0.21,3.87011e-05,3.8741777680115773e-05
0.56,0.17,2.58063e-05,2.5770558568183333e-05
0.69,0.69,5.61722e-05,5.637681802909355e-05
0.33,0.79,8.66e-06,8.667738757139887e-06
0.66,0.18,3.20811e-05,3.2133207132574166e-05
0.13,0.29,3.23421e-08,3.2654036701273976e-08
0.66,0.28,4.14071e-05,4.1648157639428975e-05
0.01,0.78,5.82814e-10,5.905694733243649e-10
0.5,0.2,2.35102e-05,2.3465801496058704e-05
0.32,0.24,6.2436e-06,6.2884787621442224e-06
0.78,0.51,6.19142e-05,6.161496661661658e-05
0.58,0.44,3.91102e-05,3.900053765391931e-05
0.48,0.6,2.71774e-05,2.731159547693096e-05
0.14,0.02,1.97594e-08,1.9494914340612015e-08
0.37,0.1,8.4337e-06,8.272930426755921e-06
0.01,0.63,5.0693e-10,5.110306078304205e-10
0.71,0.59,5.70614e-05,5.692303588148206e-05
0.71,0.48,5.46712e-05,5.4330982966348525e-05
0.65,0.44,4.73448e-05,4.71188363735564e-05
0.52,0.46,3.16003e-05,3.158920429996215e-05
0.59,0.77,4.37805e-05,4.3698684312403205e-05
0.58,0.21,3.04951e-05,3.057868976611644e-05
0.73,0.42,5.44841e-05,5.4362917144317176e-05
0.75,0.66,6.24858e-05,6.258665729546919e-05
0.47,0.24,2.20722e-05,2.211217302829027e-05
0.69,0.71,5.64013e-05,5.6606234866194425e-05
0.66,0.48,4.93813e-05,4.911162424832582e-05
0.24,0.07,1.0031e-06,1.0104169996338896e-06
0.12,0.02,9.3869e-09,9.332759987046301e-09
0.79,0.04,9.3739e-06,9.264849359169602e-06
0.31,0.45,5.9322e-06,5.918198667131946e-06
0.41,0.33,1.63131e-05,1.6366434283554555e-05
0.68,0.28,4.28237e-05,4.3086342629976576e-05
0.43,0.55,2.00968e-05,2.0161367137916387e-05
0.03,0.58,1.016e-09,1.0110154491371759e-09
0.4,0.54,1.61545e-05,1.6195379066630268e-05
0.73,0.06,1.34254e-05,1.3339169381652027e-05
0.18,0.01,4.89222e-08,4.749799700221047e-08
0.66,0.06,1.27336e-05,1.2728275323752313e-05
0.04,0.62,1.527e-09,1.5312565393443833e-09
0.04,0.44,1.2936e-09,1.2894329248780422e-09
0.26,0.45,2.3566e-06,2.3536500748377875e-06
0.22,0.66,9.35106e-07,9.360784702039383e-07
0.68,0.54,5.28268e-05,5.259908793959767e-05
0.23,0.71,1.2734e-06,1.2751874385230622e-06
0.77,0.31,5.06919e-05,5.099141402752139e-05
0.62,0.22,3.40306e-05,3.41871430282481e-05
0.01,0.27,3.55623e-10,3.619549160394087e-10
0.23,0.37,1.0524e-06,1.0542197219365335e-06
0.14,0.37,5.01118e-08,5.045022945182609e-08
0.76,0.5,5.99099e-05,5.957452958682552e-05
0.63,0.5,4.62558e-05,4.608543895301409e-05
0.33,0.57,8.1274e-06,8.146931359078735e-06
0.03,0.43,8.82375e-10,8.757098335365754e-10
0.61,0.8,4.67766e-05,4.652374482247979e-05
0.01,0.38,3.98088e-10,4.013137333558348e-10
0.28,0.38,3.4601e-06,3.45066107911407e-06
0.09,0.73,1.06557e-08,1.0656255469143615e-08
0.15,0.01,1.68683e-08,1.6487445009261138e-08
0.73,0.24,4.21165e-05,4.2282737558707596e-05
0.4,0.2,1.38105e-05,1.383943745167926e-05
0.13,0.4,3.55395e-08,3.566180453162815e-08
0.44,0.66,2.19558e-05,2.207819576142356e-05
0.48,0.7,2.7722e-05,2.7835018772748296e-05
0.71,0.62,5.7552e-05,5.753913574153557e-05
0.43,0.13,1.41011e-05,1.3896749223931694e-05
0.39,0.2,1.27856e-05,1.2828264152631165e-05
0.27,0.49,2.9795e-06,2.9747941925961642e-06
0.51,0.35,2.89365e-05,2.8957963513676075e-05
0.47,0.12,1.59593e-05,1.574943889863789e-05
0.53,0.43,3.25851e-05,3.254690527683124e-05
0.01,0.21,3.3316e-10,3.410337612308467e-10
0.73,0.13,2.69542e-05,2.674423609278165e-05
0.01,0.66,5.2141e-10,5.258934687724093e-10
0.13,0.79,4.83388e-08,4.7881584706033214e-08
0.6,0.53,4.29341e-05,4.291263823688496e-05
0.7,0.37,4.97439e-05,4.979130928404629e-05
0.77,0.41,5.71506e-05,5.7209223596146326e-05
0.48,0.54,2.68122e-05,2.6897389107034543e-05
0.31,0.17,5.1186e-06,5.167064664419741e-06
0.74,0.53,5.89109e-05,5.8546095242490996e-05
0.61,0.63,4.53544e-05,4.5550016075139866e-05
0.19,0.67,3.67463e-07,3.674690623256538e-07
0.1,0.65,1.44238e-08,1.4393067981899322e-08
0.19,0.21,2.63923e-07,2.6035833116111463e-07
0.4,0.14,1.22754e-05,1.2125755747547374e-05
0.13,0.8,4.87059e-08,4.8193277280006447e-08
0.77,0.36,5.43217e-05,5.457830673549324e-05
0.73,0.71,6.10529e-05,6.128566332336049e-05
0.26,0.04,1.2375e-06,1.210605914820917e-06
0.54,0.31,3.16419e-05,3.1698449602117764e-05
0.06,0.31,2.4135e-09,2.408243142681954e-09
0.7,0.27,4.33282e-05,4.359750542789698e-05
0.68,0.46,5.10752e-05,5.078520000097342e-05
0.75,0.35,5.23859e-05,5.2622854855144394e-05
0.55,0.24,2.99943e-05,3.0070000793784856e-05
0.34,0.43,8.7765e-06,8.759889260545605e-06
0.5,0.4,2.83343e-05,2.832504687830806e-05
0.78,0.79,6.73647e-05,6.767668382963165e-05
0.46,0.19,1.94583e-05,1.9383776452741587e-05
0.8,0.54,6.44506e-05,6.419553872547113e-05
0.37,0.03,3.3798e-06,3.443980385782197e-06
0.46,0.74,2.5095e-05,2.5163066748064012e-05
0.08,0.66,6.951e-09,6.994934871329406e-09
0.24,0.61,1.5755e-06,1.5755158324282093e-06
0.35,0.69,1.06071e-05,1.0680055347620509e-05
0.31,0.34,5.675e-06,5.665817589033395e-06
0.33,0.76,8.589e-06,8.621027409390081e-06
0.36,0.1,7.7795e-06,7.634205394424498e-06
0.52,0.18,2.39239e-05,2.385415253229439e-05
0.73,0.26,4.41279e-05,4.4359954772517083e-05
0.65,0.34,4.39636e-05,4.4047122646588835e-05
0.28,0.5,3.6482e-06,3.642535830294946e-06
0.49,0.17,2.09923e-05,2.0869435102213176e-05
0.18,0.68,2.63926e-07,2.6377207859695775e-07
0.59,0.49,4.11222e-05,4.1037972914637065e-05
0.37,0.65,1.28335e-05,1.2916434025100898e-05
0.05,0.02,6.73223e-10,6.780781092174947e-10
0.47,0.31,2.34268e-05,2.3496270732721313e-05
0.23,0.26,9.79898e-07,9.75657003436936e-07
0.26,0.42,2.3219e-06,2.318989909326774e-06
0.03,0.78,1.2183e-09,1.19964134626116e-09
0.49,0.42,2.72346e-05,2.7228042745264245e-05
0.2,0.33,4.0657e-07,4.073237789725681e-07
0.24,0.1,1.1018e-06,1.1196150808245875e-06
0.04,0.36,1.1984e-09,1.1933969013000478e-09
0.72,0.51,5.64525e-05,5.6088920173351655e-05
0.63,0.08,1.60948e-05,1.6058614710345866e-05
0.4,0.27,1.46637e-05,1.4758490360691214e-05
0.63,0.47,4.57201e-05,4.5515134261222556e-05
0.59,0.05,9.9577e-06,9.984461212297903e-06
0.47,0.22,2.14949e-05,2.1494754328159616e-05
0.17,0.2,1.29202e-07,1.271517135137401e-07
0.64,0.51,4.76292e-05,4.744926365674473e-05
0.06,0.4,2.6282e-09,2.6201330882713592e-09
0.79,0.29,4.99395e-05,5.017310395487584e-05
0.11,0.48,1.81314e-08,1.8008658457802084e-08
0.25,0.8,2.2036e-06,2.192418833146803e-06
0.26,0.03,1.0219e-06,9.995388973038643e-07
0.44,0.44,2.0815e-05,2.0819993951590733e-05
0.21,0.62,6.76907e-07,6.766970454918919e-07
0.27,0.43,2.8986e-06,2.893046948884148e-06
0.6,0.19,3.00843e-05,3.0149803933454677e-05
0.56,0.51,3.74532e-05,3.746421585674398e-05
0.25,0.77,2.174e-06,2.169599997614569e-06
0.24,0.45,1.4479e-06,1.4483943004961475e-06
0.1,0.39,1.15768e-08,1.152068755061464e-08
0.31,0.78,6.6228e-06,6.623836798098637e-06
0.55,0.63,3.71643e-05,3.736155347723979e-05
0.55,0.55,3.65028e-05,3.6602898762794216e-05
0.35,0.76,1.07987e-05,1.0850378639588599e-05
0.36,0.14,8.9372e-06,8.87302594492212e-06
0.62,0.16,2.78744e-05,2.7874249499291183e-05
0.46,0.59,2.43564e-05,2.446933951432584e-05
0.04,0.38,1.2218e-09,1.2163655371821846e-09
0.01,0.45,4.26617e-10,4.294450794972704e-10
0.68,0.34,4.65778e-05,4.6710022725164895e-05
0.78,0.4,5.73265e-05,5.747263785451651e-05
0.42,0.22,1.62571e-05,1.6304758901242167e-05
0.45,0.58,2.29363e-05,2.3035516423988153e-05
0.75,0.13,2.73735e-05,2.709489257540554e-05
0.69,0.61,5.5122e-05,5.5117678930400866e-05
0.11,0.41,1.70858e-08,1.7034589205877636e-08
0.51,0.74,3.22092e-05,3.224863416107837e-05
0.77,0.76,6.59722e-05,6.630221585510299e-05
0.45,0.14,1.61352e-05,1.5938443975755945e-05
0.07,0.28,3.4094e-09,3.4038361107491257e-09
0.55,0.78,3.81786e-05,3.8056418270571156e-05
0.69,0.03,6.6828e-06,6.718261283822357e-06
0.5,0.71,3.06148e-05,3.0716459077666515e-05
0.7,0.39,5.06451e-05,5.0601892144186426e-05
0.26,0.06,1.5296e-06,1.513491224613972e-06
0.09,0.04,4.4694e-09,4.502927026805992e-09
0.21,0.59,6.64701e-07,6.640383128342364e-07
0.26,0.38,2.2751e-06,2.271680432386347e-06
0.73,0.3,4.75852e-05,4.787274228874594e-05
0.36,0.54,1.13068e-05,1.1328235450491776e-05
0.02,0.06,3.69189e-10,3.655796465551475e-10
0.06,0.37,2.5555e-09,2.546367223743573e-09
0.21,0.37,5.77695e-07,5.795607603431563e-07
0.53,0.22,2.71761e-05,2.7200460317544638e-05
0.48,0.58,2.70596e-05,2.7180965480511075e-05
0.11,0.61,2.0184e-08,2.008626413640968e-08
0.63,0.4,4.41066e-05,4.3980614282190804e-05
0.36,0.75,1.19393e-05,1.2006454198854044e-05
0.58,0.36,3.74744e-05,3.745453432202339e-05
0.8,0.14,3.01061e-05,2.960725920274854e-05
0.43,0.48,1.97414e-05,1.9758857670240102e-05
0.02,0.08,3.98681e-10,3.9622655378934724e-10
0.74,0.66,6.14388e-05,6.154446018626914e-05
0.43,0.69,2.07235e-05,2.0839699936914256e-05
0.61,0.18,2.9648e-05,2.9696003766730426e-05
0.74,0.36,5.23086e-05,5.248909641522914e-05
0.7,0.49,5.39237e-05,5.3582952605211174e-05
0.48,0.27,2.38907e-05,2.3959301543072798e-05
0.15,0.04,4.21144e-08,4.2021179069706706e-08
0.02,0.79,8.50333e-10,8.410141494330504e-10
0.62,0.03,6.3035e-06,6.362226413330063e-06
0.11,0.4,1.69394e-08,1.6903312882732282e-08
0.75,0.4,5.51857e-05,5.521962884813547e-05
0.66,0.01,2.204e-06,2.24015093408525e-06
0.13,0.16,2.85197e-08,2.8229742383700796e-08
0.33,0.09,5.5235e-06,5.424353548733052e-06
0.79,0.33,5.33655e-05,5.3690861386712646e-05
0.7,0.19,3.50041e-05,3.503677828120999e-05
0.77,0.51,6.10779e-05,6.0749099211534486e-05
0.39,0.52,1.48212e-05,1.4845118930679747e-05
0.65,0.07,1.45595e-05,1.4537085662595928e-05
0.51,0.3,2.7987e-05,2.8049687534803523e-05
0.08,0.31,5.1024e-09,5.085828647111157e-09
0.65,0.71,5.13871e-05,5.1571834701462644e-05
0.69,0.14,2.76009e-05,2.7504672179929915e-05
0.8,0.28,4.94143e-05,4.95829462306574e-05
0.54,0.64,3.58404e-05,3.6032318603247405e-05
0.49,0.29,2.54592e-05,2.5528881305945106e-05
0.57,0.05,9.6949e-06,9.716676140669734e-06
0.63,0.64,4.80868e-05,4.82794689014554e-05
0.27,0.69,3.2439e-06,3.249246865379973e-06
0.36,0.16,9.292e-06,9.283786057494581e-06
0.22,0.41,8.06447e-07,8.085486456366197e-07
0.1,0.72,1.52706e-08,1.5227228118419588e-08
0.72,0.55,5.73687e-05,5.7065527653321627e-05
0.18,0.03,1.07622e-07,1.066047593667463e-07
0.53,0.14,2.11928e-05,2.105737454257906e-05
0.56,0.2,2.83027e-05,2.8335110982879996e-05
0.51,0.78,3.24271e-05,3.2346890002372674e-05
0.13,0.66,4.37584e-08,4.3568548022676627e-08
0.22,0.07,5.69421e-07,5.783459801023128e-07
0.66,0.08,1.66062e-05,1.6557597555220126e-05
0.66,0.5,4.97918e-05,4.9538080929778516e-05
0.8,0.61,6.62594e-05,6.615490165131632e-05
0.02,0.75,8.19997e-10,8.118217764696567e-10
0.27,0.3,2.7153e-06,2.7087271519121714e-06
0.5,0.37,2.79724e-05,2.79811023210641e-05
0.03,0.44,8.90859e-10,8.842345700088572e-10
0.2,0.63,4.96928e-07,4.965960442859796e-07
0.74,0.64,6.11222e-05,6.114311050623656e-05
0.16,0.65,1.28413e-07,1.2796937340908698e-07
0.09,0.03,3.8896e-09,3.915456119329974e-09
0.05,0.32,1.6759e-09,1.6728073148897239e-09
0.21,0.21,5.1377e-07,5.091874118079431e-07
0.09,0.68,1.02248e-08,1.024229263180132e-08
0.02,0.64,7.41198e-10,7.357671449881309e-10
0.54,0.49,3.45746e-05,3.457797392911743e-05
0.8,0.04,9.4161e-06,9.288860601373017e-06
0.38,0.39,1.3072e-05,1.3069941887806635e-05
0.6,0.17,2.80561e-05,2.806883654557169e-05
0.69,0.53,5.37525e-05,5.347102895029821e-05
0.79,0.44,6.00018e-05,6.000806286465377e-05
0.51,0.22,2.53758e-05,2.5380469887750225e-05
0.54,0.63,3.57685e-05,3.595970112655778e-05
0.27,0.07,2.0064e-06,1.9884521316271277e-06
0.7,0.47,5.33974e-05,5.307665196596645e-05
0.38,0.65,1.40548e-05,1.414527750966954e-05
0.53,0.8,3.54203e-05,3.522973274812103e-05
0.66,0.21,3.54479e-05,3.559704957297072e-05
0.55,0.18,2.60406e-05,2.6013430324383078e-05
0.51,0.38,2.93739e-05,2.936879624030553e-05
0.25,0.46,1.874e-06,1.8729366092884448e-06
0.19,0.24,2.70731e-07,2.680737270566169e-07
0.4,0.66,1.66222e-05,1.672791477176361e-05
0.14,0.05,3.17676e-08,3.1814224144000036e-08
0.03,0.18,6.83079e-10,6.864421031593792e-10
0.72,0.8,6.09363e-05,6.0890393797308207e-05
0.3,0.26,4.6604e-06,4.6739442041143775e-06
0.39,0.65,1.53063e-05,1.5403407633129974e-05
